time;Intake temp.;Throttle pos.;Electric fan speed;Injection time;Speed;Radiator coolant outlet temp.;Knock sensor #1;Knock sensor #2;Lambda #1 integrator ;Lambda #2 integrator;Engine load;Idle speed controller;Idle speed duty cycle;Air mass;Lambda #2 post-cat heating;Lambda #1 post-cat heating;Lambda #1 pre-cat heating;Lambda #2 pre-cat heating;Motor RPM;Motor temp.;Oil temp.;Lambda #1 integrator;Lambda #2 integrator;Battery voltage;Ignition angle
135305;20.25;0;0;1.28;0;95.25;0.86;1.1;0.905218;0.91564;79.7803;1.49548;68.1893;56.5;0;0;40.6224;40.6224;3933;96;111.22;-9.4782;-8.43601;13.7646;-6.375
135463;21;0;0;1.292;0;95.25;0.92;1.34;0.905218;0.91564;81.1153;1.49548;65.0152;53.5;0;0;42.1848;42.1848;3663;96;111.22;-9.4782;-8.43601;13.7646;-6.375
135622;21;0;0;1.304;0;95.25;0.9;1.16;0.905218;0.91564;80.9882;1.49548;61.7618;49.75;0;0;42.1848;42.1848;3412;96;111.22;-9.4782;-8.43601;13.7646;0.75
135779;21;0;0;1.3;0;95.25;0.88;1.06;0.905218;0.91564;80.9882;1.49548;58.4794;46.25;0;0;42.1848;42.1848;3172;96;111.22;-9.4782;-8.43601;13.7646;0
135937;21.75;0;0;1.268;0;95.25;0.88;1.02;0.905218;0.91564;79.4201;1.49548;55.5464;42;0;0;42.1848;42.1848;2937;96;111.22;-9.4782;-8.43601;13.7646;-1.125
136097;21.75;0;0;1.248;0;95.25;0.86;0.9;0.905218;0.91564;78.6997;1.49548;52.4822;38.5;0;0;42.1848;42.1848;2717;96;111.22;-9.4782;-8.43601;13.8666;-1.875
136255;21.75;0;0;1.34;0;95.25;0.78;0.84;0.905218;0.91564;76.1569;1.49548;49.4546;34.25;0;0;42.1848;42.1848;2498;96;111.22;-9.4782;-8.43601;13.8666;-2.625
136414;22.5;0;0;1.312;0;95.25;0.72;0.74;0.905218;0.91564;75.5424;1.49548;46.633;31;0;0;43.3566;43.3566;2279;96;111.22;-9.4782;-8.43601;13.7646;-4.125
136588;22.5;0;0;1.3;0;95.25;0.66;0.7;0.905218;0.91564;73.9743;1.49548;43.8511;27.5;0;0;43.3566;43.3566;2065;96;111.22;-9.4782;-8.43601;13.7646;-6
136747;22.5;0;0;1.348;0;95.25;0.58;0.62;0.905218;0.91564;72.491;1.49548;40.5916;24;0;0;43.3566;43.3566;1839;96;111.22;-9.4782;-8.43601;13.7646;-7.875
136905;23.25;0;0;1.352;0;95.25;0.54;0.56;0.905218;0.91564;71.0925;1.49548;38.4613;20.75;0;0;43.3566;43.3566;1621;96;111.22;-9.4782;-8.43601;13.7646;-9.75
137062;23.25;0;0;1.356;0;96;0.48;0.5;0.924521;0.935263;71.8341;-2.08146;25.9252;18.25;0;0;43.3566;43.3566;1411;96;111.22;-7.54794;-6.4737;13.7646;-9.75
137221;23.25;0;0;1.3;0;96;0.44;0.46;0.929602;0.940344;64.0574;0.109872;32.0613;14.75;0;0;43.3566;43.3566;1279;96;111.22;-7.03981;-5.96558;13.5607;-12.375
137380;24;0;0;1.388;0;96;0.44;0.4;0.933996;0.944739;76.0933;1.49243;33.9779;15.25;0;0;39.06;39.06;1113;96;111.22;-6.60035;-5.52612;13.3568;2.25
137539;24;0;0;1.488;0;96;0.4;0.38;0.937659;0.948401;82.0689;1.26353;32.7892;15.25;0;0;39.06;39.06;1032;96;111.22;-6.23414;-5.1599;13.0509;9
137697;24;0;0;1.596;0;96;0.38;0.38;0.941321;0.952063;87.5995;1.76711;33.4225;15.25;0;0;39.06;39.06;967;96;111.22;-5.86792;-4.79369;12.9489;11.25
137870;24.75;0;0;1.732;0;96;0.36;0.34;0.944708;0.955451;92.4732;3.31447;35.1255;15.5;0;0;39.06;39.06;931;96;111.22;-5.52917;-4.45494;12.9489;11.25
138013;24.75;0;0;1.844;0;96;0.34;0.32;0.948371;0.959113;98.7454;5.01138;36.9597;16.25;0;0;39.06;39.06;914;96;111.22;-5.16295;-4.08872;12.9489;11.25
138171;24.75;0;0;1.984;0;96;0.32;0.32;0.952033;0.962775;103.64;5.85068;37.9287;17;0;0;39.06;39.06;911;96;111.22;-4.79674;-3.72251;13.0509;11.25
138298;24.75;0;0;2.092;0;96;0.3;0.3;0.954779;0.965522;105.081;5.32879;37.4297;17.5;0;0;39.06;39.06;925;96;111.22;-4.52208;-3.44784;13.0509;11.25
138458;25.5;0;0;2.168;0;96;0.28;0.3;0.959082;0.969825;103.661;4.54443;36.9262;17.75;0;0;40.2318;40.2318;951;96;111.22;-4.09177;-3.01754;13.2548;11.625
138617;25.5;0;0;2.152;0;96;0.26;0.26;0.963477;0.974219;98.4699;3.4396;35.3956;17.25;0;0;40.2318;40.2318;973;96;111.22;-3.65231;-2.57808;13.4587;4.125
138774;25.5;0;0;2.128;0;96;0.26;0.26;0.967871;0.978614;96.0543;3.41824;35.2948;17;0;0;40.2318;40.2318;983;96;111.22;-3.21285;-2.13862;13.7646;3.375
138932;25.5;0;0;2.104;0;96;0.22;0.26;0.972266;0.983008;93.9777;3.38772;35.2277;16.75;0;0;40.2318;40.2318;990;96;111.22;-2.7734;-1.69916;13.7646;3
139091;25.5;0;0;2.088;0;96;0.22;0.22;0.976661;0.984656;94.2319;3.34804;35.1789;17;0;0;40.2318;40.2318;1002;96;111.22;-2.33394;-1.53436;13.7646;2.25
139218;25.5;0;0;2.072;0;96;0.2;0.22;0.979957;0.984656;93.575;3.31752;35.1453;17;0;0;40.2318;40.2318;1009;96;111.22;-2.00434;-1.53436;13.7646;1.875
139377;26.25;0;0;2.064;0;96;0.2;0.2;0.984351;0.984656;93.9565;3.27174;35.1758;17;0;0;41.4036;41.4036;1005;96;111.22;-1.56488;-1.53436;13.7646;2.25
139536;26.25;0;0;2.056;0;96;0.18;0.2;0.988746;0.984656;92.3884;3.23207;35.095;16.75;0;0;41.4036;41.4036;1007;96.75;111.22;-1.12542;-1.53436;13.7646;2.25
139696;26.25;0;0;2.052;0;96;0.18;0.18;0.99314;0.984656;93.7657;3.19544;35.0446;17;0;0;41.4036;41.4036;1007;96.75;111.22;-0.685964;-1.53436;13.7646;1.875
139856;26.25;0;0;2.068;0;96;0.16;0.18;0.997535;0.984656;94.4226;3.15882;35.0446;17;0;0;41.4036;41.4036;1000;96.75;111.22;-0.246505;-1.53436;13.7646;2.25
140014;26.25;0;0;2.072;0;96;0.16;0.16;1.00056;0.984656;93.3208;3.12525;34.9775;16.75;0;0;41.4036;41.4036;997;96;111.22;0.0556236;-1.53436;13.7646;2.25
140189;26.25;0;0;2.072;0;96;0.14;0.14;1.00056;0.984656;93.4055;3.08862;34.9271;16.75;0;0;41.4036;41.4036;996;96;111.22;0.0556236;-1.53436;13.7646;2.25
140332;26.25;0;0;2.052;0;96;0.14;0.14;1.00056;0.984656;94.3591;3.06116;34.895;16.75;0;0;41.4036;41.4036;986;96;111.22;0.0556236;-1.53436;13.7646;3.375
140506;27;0;0;2.06;0;95.25;0.12;0.14;1.00056;0.984656;93.1301;3.03979;34.9118;16.5;0;0;42.5754;42.5754;984;96;111.22;0.0556236;-1.53436;13.7646;3.75
140664;27;0;0;2.072;0;95.25;0.12;0.12;1.00056;0.96221;94.8252;3.01843;34.895;16.75;0;0;42.5754;42.5754;981;96;111.22;0.0556236;-3.77896;13.7646;3.75
140823;27;0;0;2.08;0;95.25;0.12;0.12;1.00056;0.976889;94.8252;2.99706;34.9118;16.75;0;0;42.5754;42.5754;981;96;111.22;0.0556236;-2.31105;13.7646;3.75
140982;27.75;0;0;2.084;0;95.25;0.1;0.12;1.00056;0.981284;94.6345;2.97875;34.9088;16.75;0;0;42.5754;42.5754;983;96;111.22;0.0556236;-1.87159;13.7646;3.375
141140;27.75;0;0;2.088;0;95.25;0.12;0.12;1.00056;0.985679;94.3591;2.94823;34.9118;16.75;0;0;42.5754;42.5754;986;96;111.22;0.0556236;-1.43213;13.7646;3
141299;27.75;0;0;2.084;0;95.25;0.1;0.1;1.00056;0.990073;92.7486;2.92076;34.8767;16.5;0;0;42.5754;42.5754;988;96;111.22;0.0556236;-0.99267;13.7646;3
141458;27.75;0;0;2.088;0;94.5;0.1;0.1;1.00056;0.994468;95.2702;2.8933;34.8111;17;0;0;43.7472;43.7472;991;96;111.22;0.0556236;-0.55321;13.7646;2.625
141616;27.75;0;0;2.044;0;94.5;0.1;0.1;0.978385;0.998863;93.3208;2.85972;34.7623;16.75;0;0;43.7472;43.7472;997;96;111.22;-2.16151;-0.113751;13.7646;2.25
141773;27.75;0;0;2.028;0;94.5;0.1;0.1;0.97399;1.00326;91.6468;2.82005;34.7623;16.5;0;0;43.7472;43.7472;1000;96;111.22;-2.60097;0.325708;13.7646;2.25
141932;28.5;0;0;2.016;0;94.5;0.1;0.1;0.969596;1.00655;94.4226;2.78648;34.7272;17;0;0;43.7472;43.7472;1000;96;111.22;-3.04043;0.655302;13.7646;2.25
142091;28.5;0;0;2;0;94.5;0.1;0.1;0.965201;1.00655;91.8375;2.7529;34.7119;16.5;0;0;43.7472;43.7472;998;96;111.22;-3.47989;0.655302;13.7646;2.25
142234;28.5;0;0;1.984;0;94.5;0.1;0.1;0.961905;1.00655;93.4903;2.73154;34.6783;16.75;0;0;43.7472;43.7472;995;96;111.22;-3.80948;0.655302;13.7646;2.625
142392;28.5;0;0;2.008;0;94.5;0.1;0.1;0.977485;1.00655;92.9393;2.70712;34.7119;16.5;0;0;44.919;44.919;986;96;111.22;-2.25154;0.655302;13.7646;3.375
142551;28.5;0;0;2.024;0;93.75;0.1;0.1;0.981879;1.00655;92.5791;2.67966;34.6448;16.5;0;0;44.919;44.919;990;96;111.22;-1.81208;0.655302;13.7646;2.625
142708;28.5;0;0;2.052;0;93.75;0.1;0.1;0.986274;1.00655;93.681;2.64914;34.628;16.75;0;0;44.919;44.919;993;96;111.22;-1.37262;0.655302;13.7646;2.625
142866;29.25;0;0;2.06;0;93.75;0.1;0.12;0.990668;1.00655;93.4055;2.61556;34.5776;16.75;0;0;44.919;44.919;996;96;111.22;-0.93316;0.655302;13.7646;2.25
143025;29.25;0;0;2.064;0;93.75;0.1;0.12;0.995063;1.00655;93.4903;2.58504;34.628;16.75;0;0;44.919;44.919;995;96;111.22;-0.4937;0.655302;13.7646;2.625
143183;29.25;0;0;2.064;0;93.75;0.1;0.12;0.999458;0.987952;93.1301;2.54537;34.5441;16.75;0;0;44.919;44.919;999;96;111.22;-0.0542412;-1.20477;13.7646;2.25
143342;29.25;0;0;2.064;0;93.75;0.1;0.1;1.00385;0.986304;93.8717;2.5118;34.5746;16.75;0;0;44.919;44.919;991;96;111.22;0.385218;-1.36957;13.8666;2.625
143501;29.25;0;0;2.072;0;93;0.1;0.12;1.00825;0.984839;93.5962;2.47822;34.4769;16.75;0;0;46.0908;46.0908;994;96;111.22;0.824677;-1.51605;13.7646;2.625
143659;29.25;0;0;2.076;0;93;0.1;0.12;1.01264;0.983375;92.007;2.4477;34.4449;16.5;0;0;46.0908;46.0908;996;96;111.22;1.26414;-1.66254;13.7646;2.25
143834;29.25;0;0;2.072;0;93;0.1;0.12;1.01704;0.98191;92.5791;2.42634;34.3945;16.5;0;0;46.0908;46.0908;990;96;111.22;1.7036;-1.80903;13.7646;2.625
143992;29.25;0;0;2.084;0;92.25;0.1;0.12;1.02143;0.994773;92.5791;2.40192;34.3777;16.5;0;0;46.0908;46.0908;990;96;109.628;2.14305;-0.522693;13.7646;2.625
144151;29.25;0;0;2.092;0;92.25;0.1;0.12;1.02445;0.996238;92.7486;2.37446;34.3609;16.5;0;0;46.0908;46.0908;988;96;109.628;2.44518;-0.376206;13.8666;3
144309;29.25;0;0;2.108;0;92.25;0.1;0.12;1.02445;0.997703;92.2824;2.34394;34.277;16.5;0;0;46.0908;46.0908;993;96;109.628;2.44518;-0.22972;13.8666;2.625
144467;30;0;0;2.108;0;92.25;0.1;0.12;1.02445;0.999168;92.2824;2.31647;34.277;16.5;0;0;47.2626;47.2626;993;96;109.628;2.44518;-0.0832333;13.7646;2.625
144626;30;0;0;2.104;0;92.25;0.1;0.12;1.02445;1.00063;92.3884;2.2829;34.1931;16.5;0;0;47.2626;47.2626;992;96;109.628;2.44518;0.0632531;13.7646;2.625
144784;30;0;0;2.104;0;92.25;0.1;0.12;1.02445;1.0021;92.2824;2.25238;34.1107;16.5;0;0;47.2626;47.2626;993;96;109.628;2.44518;0.20974;13.7646;2.625
144943;30.75;0;0;2.1;0;92.25;0.1;0.12;1.02445;1.00356;92.2824;2.22186;34.0283;16.5;0;0;47.2626;47.2626;993;96;109.628;2.44518;0.356226;13.7646;2.625
145102;30.75;0;0;2.088;0;91.5;0.1;0.12;1.02445;1.00503;92.5791;2.20049;33.9596;16.5;0;0;47.2626;47.2626;990;95.25;109.628;2.44518;0.502712;13.8666;2.625
145261;30.75;0;0;2.1;0;91.5;0.1;0.12;1.02445;1.00649;92.007;2.16997;33.9108;16.5;0;0;47.2626;47.2626;996;95.25;109.628;2.44518;0.649199;13.8666;2.25
145434;30.75;0;0;2.056;0;91.5;0.1;0.12;1.00558;1.00796;90.7144;2.13945;33.8268;16.25;0;0;48.4344;48.4344;995;95.25;109.628;0.557645;0.795685;13.8666;2.625
145592;30.75;0;0;2.056;0;91.5;0.1;0.12;1.00411;1.00942;92.3884;2.10893;33.7933;16.5;0;0;48.4344;48.4344;992;95.25;109.628;0.411158;0.942172;13.8666;2.625
145751;30.75;0;0;2.052;0;91.5;0.1;0.12;1.00265;1.01089;92.1977;2.07841;33.7933;16.5;0;0;48.4344;48.4344;994;95.25;109.628;0.264672;1.08866;13.7646;2.625
145909;31.5;0;0;2.032;0;91.5;0.1;0.12;1.00118;1.01235;91.0746;2.054;33.8268;16.25;0;0;48.4344;48.4344;991;95.25;109.628;0.118185;1.23514;13.8666;2.625
146066;31.5;0;0;2.032;0;90.75;0.1;0.12;0.999717;1.01281;91.901;2.03263;33.7734;16.25;0;0;48.4344;48.4344;982;94.5;109.628;-0.0283009;1.28092;13.8666;3.75
146225;31.5;0;0;2.036;0;90.75;0.1;0.12;0.998252;1.01281;92.9393;2.00822;33.659;16.5;0;0;48.4344;48.4344;986;94.5;109.628;-0.174787;1.28092;13.8666;3
146384;31.5;0;0;2.028;0;90.75;0.1;0.12;0.996787;1.01281;91.901;1.98075;33.5934;16.25;0;0;49.6062;49.6062;982;94.5;109.628;-0.321274;1.28092;13.8666;3.75
146542;31.5;0;0;2.048;0;90.75;0.1;0.12;1.01057;1.01281;91.5408;1.95328;33.6101;16.25;0;0;49.6062;49.6062;986;94.5;109.628;1.05661;1.28092;13.8666;3
146701;31.5;0;0;2.056;0;90.75;0.1;0.12;1.01203;1.01281;93.236;1.93192;33.5277;16.5;0;0;49.6062;49.6062;983;94.5;109.628;1.2031;1.28092;13.7646;3.75
146860;31.5;0;0;2.056;0;90.75;0.1;0.12;1.0135;1.01281;90.227;1.9075;33.4102;16;0;0;49.6062;49.6062;985;94.5;109.628;1.34959;1.28092;13.7646;3.375
147019;31.5;0;0;2.044;0;90;0.1;0.12;1.01496;1.01281;90.3118;1.88614;33.3095;16;0;0;49.6062;49.6062;984;93.75;109.628;1.49607;1.28092;13.8666;3.75
147177;31.5;0;0;2.032;0;90;0.1;0.12;1.01643;1.01281;89.8456;1.85867;33.276;16;0;0;49.6062;49.6062;989;93.75;109.628;1.64256;1.28092;13.8666;2.625
147352;31.5;0;0;2.036;0;90;0.1;0.12;1.01789;1.01281;90.3118;1.83425;33.2424;16;0;0;49.6062;49.6062;984;93.75;109.628;1.78905;1.28092;13.8666;3.375
147511;32.25;0;0;2.036;0;90;0.1;0.12;1.01826;0.998847;90.3965;1.81289;33.2424;16;0;0;50.778;50.778;983;93.75;109.628;1.82567;-0.115277;13.8666;3.75
147669;32.25;0;0;2.036;0;90;0.12;0.12;1.01826;0.997382;90.778;1.79458;33.2241;16;0;0;50.778;50.778;979;93.75;109.628;1.82567;-0.261764;13.8666;3.75
147828;32.25;0;0;2.036;0;90;0.12;0.1;1.01826;0.995917;91.1382;1.77932;33.1936;16;0;0;50.778;50.778;975;93.75;109.628;1.82567;-0.40825;13.7646;3.75
147985;32.25;0;0;2.036;0;90;0.1;0.1;1.01826;0.994453;91.2441;1.76711;33.1936;16;0;0;50.778;50.778;974;93.75;109.628;1.82567;-0.554736;13.8666;3.75
148135;32.25;0;0;2.044;0;90;0.1;0.12;1.01826;1.00823;91.901;1.761;33.1768;16;0;0;50.778;50.778;967;93.75;109.628;1.82567;0.823151;13.8666;4.125
148311;32.25;0;0;2.056;0;90;0.1;0.12;1.01826;1.0097;91.7951;1.75185;33.1768;16;0;0;50.778;50.778;968;93.75;109.628;1.82567;0.969638;13.8666;4.125
148471;32.25;0;0;2.044;0;89.25;0.1;0.12;1.01826;1.01116;90.6508;1.73964;33.1585;15.75;0;0;51.9498;51.9498;965;93;109.628;1.82567;1.11612;13.7646;4.5
